"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"10384145"	"0.0006503"	"4.22e-06"	"-10.6797911"	"4.945547"	"-1.26426581"	"H2afv"	"H2A histone family, member V"
"10552587"	"0.0006503"	"4.25e-06"	"-10.669735"	"4.938266"	"-2.09513809"	"Klk1b3///Klk1b4///Klk1b8///Klk1b5///Klk1b27///Klk1b24///Klk1b21///Klk1b11///Klk1///Klk1b9///Klk1b22"	"kallikrein 1-related peptidase b3///kallikrein 1-related pepidase b4///kallikrein 1-related peptidase b8///kallikrein 1-related peptidase b5///kallikrein 1-related peptidase b27///kallikrein 1-related peptidase b24///kallikrein 1-related peptidase b21///kallikrein 1-related peptidase b11///kallikrein 1///kallikrein 1-related peptidase b9///kallikrein 1-related peptidase b22"
"10527158"	"0.0006503"	"4.30e-06"	"10.6562178"	"4.928468"	"2.9765334"	"Fscn1"	"fascin actin-bundling protein 1"
"10383032"	"0.0006503"	"4.30e-06"	"-10.6549312"	"4.927535"	"-1.12761092"	"Engase"	"endo-beta-N-acetylglucosaminidase"
"10389894"	"0.0006503"	"4.31e-06"	"-10.6525949"	"4.92584"	"-1.1067479"	"Abcc3"	"ATP-binding cassette, sub-family C (CFTR/MRP), member 3"
"10422822"	"0.0006766"	"4.54e-06"	"-10.5797791"	"4.872814"	"-1.84186237"	"Lifr"	"leukemia inhibitory factor receptor"
"10423894"	"0.0006766"	"4.54e-06"	"-10.5787536"	"4.872065"	"-1.44974717"	"Dcstamp"	"dentrocyte expressed seven transmembrane protein"
"10437243"	"0.0006766"	"4.56e-06"	"10.5744349"	"4.868907"	"1.80699867"	"Mefv"	"Mediterranean fever"
"10592160"	"0.0006766"	"4.59e-06"	"-10.5666275"	"4.863196"	"-1.00014095"	""	""
"10558936"	"0.0006766"	"4.60e-06"	"-10.5624626"	"4.860148"	"-1.15702148"	"Cracr2b"	"calcium release activated channel regulator 2B"
"10564631"	"0.0006892"	"4.71e-06"	"10.5302701"	"4.836542"	"1.0510719"	"Slco3a1"	"solute carrier organic anion transporter family, member 3a1"
"10367544"	"0.0006915"	"4.75e-06"	"-10.5187936"	"4.828108"	"-1.21164579"	"Ctdsp2"	"CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 2"
"10410408"	"0.0006947"	"4.79e-06"	"10.5056343"	"4.818426"	"1.531801"	"Adcy2"	"adenylate cyclase 2"
"10560709"	"0.0006968"	"4.83e-06"	"10.4947876"	"4.810436"	"1.25385679"	"Pvr"	"poliovirus receptor"
"10402063"	"0.0007026"	"4.90e-06"	"-10.4747581"	"4.795659"	"-0.94164593"	"Foxn3"	"forkhead box N3"
"10574149"	"0.0007026"	"4.92e-06"	"10.4698464"	"4.79203"	"1.32421227"	"Nlrc5"	"NLR family, CARD domain containing 5"
"10503723"	"0.0007105"	"5.00e-06"	"10.4479147"	"4.775808"	"1.03559316"	"Mdn1"	"midasin AAA ATPase 1"
"10496569"	"0.0007178"	"5.09e-06"	"10.4244242"	"4.758393"	"1.16221202"	"Gbp7"	"guanylate binding protein 7"
"10404702"	"0.0007178"	"5.10e-06"	"10.4208296"	"4.755725"	"1.25380072"	"Gcnt2"	"glucosaminyl (N-acetyl) transferase 2, I-branching enzyme"
"10531415"	"0.0007192"	"5.15e-06"	"10.4080215"	"4.746209"	"1.49044317"	"Cxcl10"	"chemokine (C-X-C motif) ligand 10"
"10547664"	"0.0007192"	"5.16e-06"	"10.40499"	"4.743955"	"1.72065255"	"Clec4e"	"C-type lectin domain family 4, member e"
"10571312"	"0.0007323"	"5.28e-06"	"10.3741581"	"4.720991"	"2.20527224"	"Dusp4"	"dual specificity phosphatase 4"
"10561063"	"0.0007341"	"5.32e-06"	"-10.3643794"	"4.713692"	"-1.11243575"	"Bckdha"	"branched chain ketoacid dehydrogenase E1, alpha polypeptide"
"10596148"	"0.0007344"	"5.35e-06"	"-10.3574739"	"4.708534"	"-1.77117206"	"Trf"	"transferrin"
"10351691"	"0.0007385"	"5.43e-06"	"10.3379259"	"4.693914"	"1.96719869"	"Slamf6"	"SLAM family member 6"
"10408762"	"0.0007385"	"5.52e-06"	"10.314576"	"4.676412"	"1.31144365"	"Eef1e1"	"eukaryotic translation elongation factor 1 epsilon 1"
"10363350"	"0.0007385"	"5.53e-06"	"10.3115605"	"4.674149"	"1.28839569"	"P4ha1"	"procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha 1 polypeptide"
"10588707"	"0.0007385"	"5.56e-06"	"10.3059754"	"4.669955"	"1.28916008"	"Ifrd2"	"interferon-related developmental regulator 2"
"10419170"	"0.0007385"	"5.59e-06"	"-10.2985149"	"4.66435"	"-0.97399393"	"Txndc16"	"thioredoxin domain containing 16"
"10495035"	"0.0007385"	"5.61e-06"	"10.2930017"	"4.660205"	"1.6438718"	"Slc16a1"	"solute carrier family 16 (monocarboxylic acid transporters), member 1"
"10432939"	"0.0007385"	"5.62e-06"	"-10.2919228"	"4.659393"	"-1.20047417"	"Csad"	"cysteine sulfinic acid decarboxylase"
"10598389"	"0.0007385"	"5.62e-06"	"-10.2897163"	"4.657733"	"-1.18111603"	"Wdr45"	"WD repeat domain 45"
"10346191"	"0.0007385"	"5.63e-06"	"10.2887937"	"4.657039"	"1.08660718"	"Stat1"	"signal transducer and activator of transcription 1"
"10517600"	"0.0007385"	"5.63e-06"	"-10.2875342"	"4.656092"	"-1.49071279"	"Pink1"	"PTEN induced putative kinase 1"
"10452571"	"0.0007421"	"5.69e-06"	"10.2749841"	"4.646642"	"1.67035058"	"Ptprm"	"protein tyrosine phosphatase, receptor type, M"
"10488655"	"0.0007498"	"5.78e-06"	"10.253377"	"4.630346"	"1.14148661"	"Bcl2l1"	"BCL2-like 1"
"10415052"	"0.0007498"	"5.81e-06"	"10.2465714"	"4.625205"	"4.58536058"	"Mmp14"	"matrix metallopeptidase 14 (membrane-inserted)"
"10573082"	"0.0007498"	"5.82e-06"	"10.2430533"	"4.622547"	"1.595976"	"Inpp4b"	"inositol polyphosphate-4-phosphatase, type II"
"10480842"	"0.0007529"	"5.87e-06"	"-10.2317375"	"4.613989"	"-0.97437249"	"Tmem141"	"transmembrane protein 141"
"10516393"	"0.0007582"	"5.94e-06"	"-10.2164328"	"4.602399"	"-1.0208036"	"Ago4"	"argonaute RISC catalytic subunit 4"
"10462005"	"0.0007655"	"6.03e-06"	"10.1978733"	"4.588321"	"1.06118278"	"Tmem2"	"transmembrane protein 2"
"10397145"	"0.0007752"	"6.14e-06"	"-10.1734317"	"4.56974"	"-1.04157163"	"Acot2"	"acyl-CoA thioesterase 2"
"10423629"	"0.0007752"	"6.16e-06"	"10.168235"	"4.565783"	"0.91111477"	"Pop1"	"processing of precursor 1, ribonuclease P/MRP family, (S. cerevisiae)"
"10435704"	"0.0007752"	"6.18e-06"	"10.1636008"	"4.562254"	"1.56357266"	"Cd80"	"CD80 antigen"
"10577164"	"0.0007791"	"6.24e-06"	"-10.1512047"	"4.552803"	"-1.54435987"	"Gas6"	"growth arrest specific 6"
"10501586"	"0.0007812"	"6.28e-06"	"-10.1420235"	"4.545796"	"-1.16267083"	"S1pr1"	"sphingosine-1-phosphate receptor 1"
"10596454"	"0.0007879"	"6.37e-06"	"10.1250606"	"4.532833"	"0.96937054"	"Alas1"	"aminolevulinic acid synthase 1"
"10463070"	"0.000801"	"6.50e-06"	"-10.0976629"	"4.511848"	"-1.55812165"	"Entpd1"	"ectonucleoside triphosphate diphosphohydrolase 1"
"10549497"	"0.0008047"	"6.57e-06"	"10.0836394"	"4.501084"	"1.16669039"	"Fam60a"	"family with sequence similarity 60, member A"
"10499655"	"0.0008047"	"6.59e-06"	"-10.0804235"	"4.498614"	"-1.02287779"	"Il6ra"	"interleukin 6 receptor, alpha"
"10575102"	"0.0008096"	"6.65e-06"	"10.0668057"	"4.488144"	"1.38776948"	"Cirh1a"	"cirrhosis, autosomal recessive 1A (human)"
"10435271"	"0.000818"	"6.75e-06"	"10.0477051"	"4.473434"	"0.99700854"	"Heg1"	"heart development protein with EGF-like domains 1"
"10362294"	"0.0008226"	"6.86e-06"	"-10.0269656"	"4.457429"	"-1.19521562"	"Arhgap18"	"Rho GTPase activating protein 18"
"10400304"	"0.0008226"	"6.87e-06"	"10.0239653"	"4.455111"	"1.54048259"	"Egln3"	"egl-9 family hypoxia-inducible factor 3"
"10357261"	"0.0008226"	"6.88e-06"	"10.0222164"	"4.45376"	"5.02148903"	"Marco"	"macrophage receptor with collagenous structure"
"10599348"	"0.0008226"	"6.90e-06"	"10.0185942"	"4.45096"	"1.44960395"	"Gria3"	"glutamate receptor, ionotropic, AMPA3 (alpha 3)"
"10380699"	"0.0008284"	"6.98e-06"	"-10.0039068"	"4.439596"	"-1.16568486"	"Copz2"	"coatomer protein complex, subunit zeta 2"
"10433589"	"0.0008303"	"7.03e-06"	"-9.9956109"	"4.433169"	"-0.93455319"	"Snx29"	"sorting nexin 29"
"10514275"	"0.0008341"	"7.11e-06"	"-9.9793674"	"4.420571"	"-1.21237908"	"Hacd4"	"3-hydroxyacyl-CoA dehydratase 4"
"10469867"	"0.0008341"	"7.13e-06"	"-9.9764805"	"4.41833"	"-1.12743845"	"Pnpla7"	"patatin-like phospholipase domain containing 7"
"10582337"	"0.0008341"	"7.14e-06"	"9.9737383"	"4.4162"	"0.91153081"	"Piezo1"	"piezo-type mechanosensitive ion channel component 1"
"10475990"	"0.0008342"	"7.17e-06"	"9.9682165"	"4.41191"	"1.49164342"	"Slc20a1"	"solute carrier family 20, member 1"
"10451580"	"0.000852"	"7.37e-06"	"9.9328187"	"4.384352"	"1.23375882"	"Bysl"	"bystin-like"
"10392560"	"0.000852"	"7.39e-06"	"-9.9303175"	"4.382401"	"-2.10832922"	"Abca9"	"ATP-binding cassette, sub-family A (ABC1), member 9"
"10490632"	"0.0008592"	"7.48e-06"	"9.9142151"	"4.369829"	"0.95869965"	"Helz2"	"helicase with zinc finger 2, transcriptional coactivator"
"10463997"	"0.000864"	"7.55e-06"	"-9.9018469"	"4.360158"	"-1.99914079"	"Pdcd4"	"programmed cell death 4"
"10378508"	"0.0008707"	"7.64e-06"	"9.8868142"	"4.348388"	"1.65124293"	"Tsr1"	"TSR1 20S rRNA accumulation"
"10571984"	"0.0008832"	"7.78e-06"	"9.8632591"	"4.329908"	"1.45154307"	"Ddx60"	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 60"
"10378893"	"0.0008834"	"7.83e-06"	"-9.8550917"	"4.32349"	"-0.95546579"	"Abhd15"	"abhydrolase domain containing 15"
"10463517"	"0.0008834"	"7.85e-06"	"9.8509414"	"4.320226"	"1.13148602"	"Pprc1"	"peroxisome proliferative activated receptor, gamma, coactivator-related 1"
"10514133"	"0.0008834"	"7.87e-06"	"9.8478137"	"4.317766"	"0.98562365"	"Ttc39b"	"tetratricopeptide repeat domain 39B"
"10451054"	"0.0008938"	"8.02e-06"	"9.8235618"	"4.298663"	"1.24623982"	"Enpp4"	"ectonucleotide pyrophosphatase/phosphodiesterase 4"
"10429908"	"0.0008938"	"8.03e-06"	"9.8226826"	"4.297969"	"1.0209206"	"Bop1"	"block of proliferation 1"
"10475226"	"0.0009286"	"8.37e-06"	"-9.7687902"	"4.255345"	"-0.90899945"	"Stard9"	"START domain containing 9"
"10404521"	"0.0009329"	"8.46e-06"	"-9.7549167"	"4.244334"	"-1.18702843"	"Bphl"	"biphenyl hydrolase-like (serine hydrolase, breast epithelial mucin-associated antigen)"
"10527213"	"0.0009329"	"8.48e-06"	"-9.7530656"	"4.242863"	"-1.02031477"	"Daglb"	"diacylglycerol lipase, beta"
"10556082"	"0.0009548"	"8.72e-06"	"9.7162295"	"4.213545"	"1.14398681"	"Ppfibp2"	"PTPRF interacting protein, binding protein 2 (liprin beta 2)"
"10466712"	"0.0009548"	"8.75e-06"	"-9.7126391"	"4.210682"	"-2.37855982"	"Mamdc2"	"MAM domain containing 2"
"10584712"	"0.0009548"	"8.77e-06"	"9.7088784"	"4.207681"	"1.20354174"	"Hyou1"	"hypoxia up-regulated 1"
"10414417"	"0.0009556"	"8.81e-06"	"-9.7030904"	"4.203061"	"-1.03386296"	"Peli2"	"pellino 2"
"10539773"	"0.0009772"	"9.08e-06"	"9.6659488"	"4.173348"	"0.91619205"	"Gfpt1"	"glutamine fructose-6-phosphate transaminase 1"
"10363498"	"0.0009772"	"9.08e-06"	"9.6650584"	"4.172634"	"1.43254303"	"Ppa1"	"pyrophosphatase (inorganic) 1"
"10460468"	"0.000993"	"9.29e-06"	"-9.6366572"	"4.149834"	"-1.21435805"	"Ctsf"	"cathepsin F"
"10472820"	"0.000993"	"9.30e-06"	"-9.6353707"	"4.1488"	"-1.47268008"	"Itga6"	"integrin alpha 6"
"10484987"	"0.0010027"	"9.42e-06"	"9.6184048"	"4.135146"	"1.52571465"	"Nr1h3"	"nuclear receptor subfamily 1, group H, member 3"
"10472162"	"0.0010068"	"9.50e-06"	"9.6085479"	"4.127202"	"1.10906027"	"Gpd2"	"glycerol phosphate dehydrogenase 2, mitochondrial"
"10357472"	"0.0010113"	"9.57e-06"	"-9.5983364"	"4.118964"	"-1.35953612"	"Cxcr4"	"chemokine (C-X-C motif) receptor 4"
"10557326"	"0.0010155"	"9.65e-06"	"9.588428"	"4.110963"	"1.03553514"	"Il4ra"	"interleukin 4 receptor, alpha"
"10481518"	"0.0010359"	"9.89e-06"	"9.5577962"	"4.086174"	"2.21999952"	"Ptges"	"prostaglandin E synthase"
"10519183"	"0.0010359"	"9.91e-06"	"9.5543022"	"4.083341"	"1.07149005"	"Atad3a"	"ATPase family, AAA domain containing 3A"
"10358754"	"0.0010384"	"9.97e-06"	"9.5467089"	"4.077182"	"1.0642484"	""	""
"10494565"	"0.0010395"	"1.00e-05"	"-9.5409231"	"4.072486"	"-1.00227177"	"Fmo5"	"flavin containing monooxygenase 5"
"10574151"	"0.0010485"	"1.02e-05"	"9.5216426"	"4.056815"	"0.89877094"	"Nlrc5"	"NLR family, CARD domain containing 5"
"10489759"	"0.0010485"	"1.02e-05"	"-9.5172477"	"4.053239"	"-1.8595306"	"Sulf2"	"sulfatase 2"
"10596465"	"0.0010485"	"1.02e-05"	"9.5165725"	"4.052689"	"1.19876012"	"Acy1"	"aminoacylase 1"
"10436456"	"0.0010492"	"1.03e-05"	"-9.50717"	"4.045032"	"-1.29153189"	"Pros1"	"protein S (alpha)"
"10429560"	"0.0010492"	"1.03e-05"	"9.5031416"	"4.041749"	"1.50023624"	"Ly6i"	"lymphocyte antigen 6 complex, locus I"
"10426098"	"0.0010492"	"1.03e-05"	"9.5022018"	"4.040983"	"1.19734199"	"Creld2"	"cysteine-rich with EGF-like domains 2"
"10438445"	"0.0010492"	"1.04e-05"	"-9.4980541"	"4.037601"	"-0.97239482"	"Klhl6"	"kelch-like 6"
"10383192"	"0.0010507"	"1.05e-05"	"9.4880204"	"4.029413"	"0.99983127"	""	""
"10438308"	"0.0010507"	"1.05e-05"	"9.4876041"	"4.029073"	"1.10331181"	"Ranbp1"	"RAN binding protein 1"
"10404152"	"0.0010537"	"1.05e-05"	"9.4796757"	"4.022597"	"0.97217106"	"Fam65b"	"family with sequence similarity 65, member B"
"10581538"	"0.0010579"	"1.06e-05"	"-9.4704125"	"4.015025"	"-1.62734291"	"Nqo1"	"NAD(P)H dehydrogenase, quinone 1"
"10563939"	"0.0010658"	"1.07e-05"	"-9.4567917"	"4.003876"	"-1.15897463"	""	""
"10450325"	"0.0010679"	"1.08e-05"	"9.4486738"	"3.997224"	"3.50872359"	"Cfb"	"complement factor B"
"10574276"	"0.0010679"	"1.08e-05"	"9.4457659"	"3.99484"	"1.1736509"	"Adgrg3"	"adhesion G protein-coupled receptor G3"
"10496771"	"0.0010694"	"1.09e-05"	"9.4364542"	"3.987201"	"0.88799338"	"Mcoln2"	"mucolipin 2"
"10495111"	"0.0010694"	"1.09e-05"	"9.4355933"	"3.986494"	"1.03779895"	"Wdr77"	"WD repeat domain 77"
"10541771"	"0.0010811"	"1.11e-05"	"-9.4152807"	"3.969802"	"-1.0898771"	"Ing4"	"inhibitor of growth family, member 4"
"10571840"	"0.0010811"	"1.11e-05"	"-9.4136179"	"3.968434"	"-2.26880357"	"Hpgd///Hpgd"	"hydroxyprostaglandin dehydrogenase 15 (NAD)///hydroxyprostaglandin dehydrogenase 15 (NAD)"
"10423293"	"0.0010834"	"1.12e-05"	"9.4068105"	"3.962831"	"1.03624758"	"Myo10"	"myosin X"
"10382516"	"0.0010836"	"1.12e-05"	"-9.4024092"	"3.959207"	"-0.89413861"	"Kctd2"	"potassium channel tetramerisation domain containing 2"
"10369630"	"0.0010914"	"1.14e-05"	"9.3825314"	"3.942816"	"1.57226827"	"Ddx21"	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 21"
"10561806"	"0.0010914"	"1.14e-05"	"9.3791271"	"3.940006"	"0.85905705"	"Mif"	"macrophage migration inhibitory factor"
"10436442"	"0.0010914"	"1.15e-05"	"9.3704148"	"3.932808"	"1.20921271"	"Fam60a"	"family with sequence similarity 60, member A"
"10462623"	"0.0010914"	"1.16e-05"	"9.3622173"	"3.926031"	"1.34027788"	"Ifit1"	"interferon-induced protein with tetratricopeptide repeats 1"
"10462363"	"0.0010914"	"1.16e-05"	"9.361897"	"3.925766"	"1.1680981"	"Jak2"	"Janus kinase 2"
"10505749"	"0.0010914"	"1.16e-05"	"-9.3618844"	"3.925755"	"-0.86645889"	"Dennd4c"	"DENN/MADD domain containing 4C"
"10376201"	"0.0010914"	"1.16e-05"	"-9.356784"	"3.921535"	"-1.13126829"	"Gpx3///Gpx3"	"glutathione peroxidase 3///glutathione peroxidase 3"
"10351095"	"0.0010914"	"1.16e-05"	"9.3553097"	"3.920315"	"1.48468338"	"Tnfsf4"	"tumor necrosis factor (ligand) superfamily, member 4"
"10401841"	"0.0010914"	"1.17e-05"	"9.3514679"	"3.917134"	"2.4837244"	"Dio2"	"deiodinase, iodothyronine, type II"
"10496539"	"0.0010914"	"1.17e-05"	"9.3496456"	"3.915625"	"1.18368254"	"Gbp5"	"guanylate binding protein 5"
"10358717"	"0.0010914"	"1.17e-05"	"-9.3487131"	"3.914852"	"-1.13818038"	"1700025G04Rik"	"RIKEN cDNA 1700025G04 gene"
"10479726"	"0.0010926"	"1.17e-05"	"-9.3433459"	"3.910405"	"-1.25962598"	"Pcmtd2"	"protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2"
"10407211"	"0.00111"	"1.20e-05"	"9.3199866"	"3.891021"	"2.29856526"	"Plpp1"	"phospholipid phosphatase 1"
"10573115"	"0.0011136"	"1.21e-05"	"-9.3087855"	"3.88171"	"-0.82737228"	"Rnf150"	"ring finger protein 150"
"10559871"	"0.0011136"	"1.21e-05"	"-9.3081482"	"3.881179"	"-0.99720619"	"Vmn2r51///Vmn2r36///Vmn2r34///Vmn2r28///Vmn2r48///Vmn2r35///Vmn2r33///Vmn2r52///Vmn2r43///Vmn2r29///Vmn2r32///Vmn2r42///Vmn2r30///Vmn2r37"	"vomeronasal 2, receptor 51///vomeronasal 2, receptor 36///vomeronasal 2, receptor 34///vomeronasal 2, receptor 28///vomeronasal 2, receptor 48///vomeronasal 2, receptor 35///vomeronasal 2, receptor 33///vomeronasal 2, receptor 52///vomeronasal 2, receptor 43///vomeronasal 2, receptor 29///vomeronasal 2, receptor 32///vomeronasal 2, receptor 42///vomeronasal 2, receptor 30///vomeronasal 2, receptor 37"
"10390763"	"0.0011166"	"1.22e-05"	"9.3009176"	"3.875162"	"2.39348009"	"Ccr7"	"chemokine (C-C motif) receptor 7"
"10389207"	"0.0011283"	"1.23e-05"	"9.2842006"	"3.861233"	"3.35087672"	"Ccl5"	"chemokine (C-C motif) ligand 5"
"10445753"	"0.0011337"	"1.24e-05"	"9.2744691"	"3.853114"	"2.06625919"	"Trem3"	"triggering receptor expressed on myeloid cells 3"
"10466224"	"0.0011346"	"1.25e-05"	"9.2696387"	"3.84908"	"2.18648212"	"Ms4a3"	"membrane-spanning 4-domains, subfamily A, member 3"
"10536794"	"0.0011358"	"1.25e-05"	"9.2644601"	"3.844754"	"2.28651567"	"Hilpda"	"hypoxia inducible lipid droplet associated"
"10515943"	"0.0011468"	"1.27e-05"	"9.2467237"	"3.829918"	"1.90906478"	"Ctps"	"cytidine 5'-triphosphate synthase"
"10508382"	"0.0011468"	"1.27e-05"	"9.244979"	"3.828457"	"1.09347325"	"Ak2"	"adenylate kinase 2"
"10508772"	"0.0011517"	"1.29e-05"	"9.2326807"	"3.818152"	"1.02457115"	"Fgr"	"FGR proto-oncogene, Src family tyrosine kinase"
"10590972"	"0.0011517"	"1.29e-05"	"9.2322"	"3.817749"	"0.85557942"	"Mif"	"macrophage migration inhibitory factor"
"10559928"	"0.0011567"	"1.30e-05"	"-9.2230636"	"3.810085"	"-0.97074073"	"Vmn2r51///Vmn2r36///Vmn2r34///Vmn2r48///Vmn2r35///Vmn2r33///Vmn2r43///Vmn2r29///Vmn2r32///Vmn2r42///Vmn2r30///Vmn2r37"	"vomeronasal 2, receptor 51///vomeronasal 2, receptor 36///vomeronasal 2, receptor 34///vomeronasal 2, receptor 48///vomeronasal 2, receptor 35///vomeronasal 2, receptor 33///vomeronasal 2, receptor 43///vomeronasal 2, receptor 29///vomeronasal 2, receptor 32///vomeronasal 2, receptor 42///vomeronasal 2, receptor 30///vomeronasal 2, receptor 37"
"10497372"	"0.0011625"	"1.31e-05"	"9.2129335"	"3.801578"	"1.32351702"	"Gm5150"	"predicted gene 5150"
"10398859"	"0.0011625"	"1.31e-05"	"-9.2095407"	"3.798727"	"-0.97565291"	"Adssl1"	"adenylosuccinate synthetase like 1"
"10402325"	"0.0011716"	"1.32e-05"	"9.1962928"	"3.787584"	"1.41871163"	"Asb2"	"ankyrin repeat and SOCS box-containing 2"
"10564909"	"0.0011942"	"1.36e-05"	"-9.1631338"	"3.759626"	"-0.9672894"	"Man2a2"	"mannosidase 2, alpha 2"
"10547621"	"0.0011942"	"1.36e-05"	"-9.162641"	"3.75921"	"-0.96639153"	"Apobec1"	"apolipoprotein B mRNA editing enzyme, catalytic polypeptide 1"
"10541555"	"0.0011942"	"1.36e-05"	"9.1619215"	"3.758602"	"1.48797873"	"Clec4a1"	"C-type lectin domain family 4, member a1"
"10383204"	"0.0012067"	"1.38e-05"	"9.1452156"	"3.744478"	"0.98523838"	""	""
"10344952"	"0.0012067"	"1.39e-05"	"-9.1419933"	"3.741751"	"-1.02217806"	"Rdh10"	"retinol dehydrogenase 10 (all-trans)"
"10606058"	"0.0012222"	"1.41e-05"	"-9.1228693"	"3.725546"	"-1.11249241"	"Cxcr3"	"chemokine (C-X-C motif) receptor 3"
"10507418"	"0.0012249"	"1.41e-05"	"9.1166273"	"3.72025"	"1.11973248"	"Eif2b3"	"eukaryotic translation initiation factor 2B, subunit 3"
"10346168"	"0.0012308"	"1.43e-05"	"9.1071983"	"3.712243"	"1.86907425"	"Stat4"	"signal transducer and activator of transcription 4"
"10543572"	"0.0012405"	"1.44e-05"	"9.0941141"	"3.701119"	"0.97226247"	"Impdh1"	"inosine 5'-phosphate dehydrogenase 1"
"10416230"	"0.0012434"	"1.45e-05"	"9.0876912"	"3.695653"	"1.08362305"	"Tnfrsf10b"	"tumor necrosis factor receptor superfamily, member 10b"
"10374236"	"0.0012439"	"1.46e-05"	"9.0806584"	"3.689663"	"3.55174663"	"Upp1"	"uridine phosphorylase 1"
"10548585"	"0.0012439"	"1.46e-05"	"9.0797127"	"3.688858"	"1.28500114"	"Ybx3"	"Y box protein 3"
"10453747"	"0.0012439"	"1.46e-05"	"-9.0764738"	"3.686097"	"-1.76757731"	"Colec12"	"collectin sub-family member 12"
"10370021"	"0.0012577"	"1.48e-05"	"9.0597459"	"3.671826"	"0.85864515"	"Mif"	"macrophage migration inhibitory factor"
"10368144"	"0.00127"	"1.50e-05"	"9.0421296"	"3.656771"	"1.38825143"	"Tnfaip3"	"tumor necrosis factor, alpha-induced protein 3"
"10383479"	"0.00127"	"1.51e-05"	"9.0366848"	"3.652111"	"0.90741256"	"Hmga1-rs1///Hmga1"	"high mobility group AT-hook I, related sequence 1///high mobility group AT-hook 1"
"10377416"	"0.00127"	"1.51e-05"	"-9.0344694"	"3.650215"	"-0.87827063"	"Borcs6"	"BLOC-1 related complex subunit 6"
"10406407"	"0.00127"	"1.51e-05"	"-9.0340082"	"3.64982"	"-1.02364324"	"Arrdc3"	"arrestin domain containing 3"
"10551169"	"0.0012721"	"1.52e-05"	"-9.027599"	"3.644331"	"-1.05960088"	"B3gnt8"	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8"
"10461369"	"0.0012721"	"1.53e-05"	"-9.0221001"	"3.639618"	"-0.96500012"	"Ahnak"	"AHNAK nucleoprotein (desmoyokin)"
"10478355"	"0.0012721"	"1.53e-05"	"9.0215758"	"3.639168"	"0.8589289"	"Mybl2"	"myeloblastosis oncogene-like 2"
"10396421"	"0.001297"	"1.57e-05"	"8.9949971"	"3.61635"	"1.15644223"	"Hif1a"	"hypoxia inducible factor 1, alpha subunit"
"10442098"	"0.0013149"	"1.59e-05"	"8.9752207"	"3.599329"	"1.23618669"	"Fpr3///Fpr2"	"formyl peptide receptor 3///formyl peptide receptor 2"
"10547807"	"0.0013219"	"1.61e-05"	"8.9629788"	"3.588776"	"1.05200202"	"Eno2"	"enolase 2, gamma neuronal"
"10445767"	"0.0013219"	"1.61e-05"	"8.9621253"	"3.588039"	"0.91575559"	"Treml2"	"triggering receptor expressed on myeloid cells-like 2"
"10458226"	"0.001335"	"1.63e-05"	"8.9470183"	"3.574995"	"1.05287498"	"Hspa9"	"heat shock protein 9"
"10383200"	"0.001348"	"1.65e-05"	"8.9298641"	"3.560158"	"0.97961369"	""	""
"10523128"	"0.001348"	"1.66e-05"	"8.9256578"	"3.556516"	"2.03754024"	"Ppbp"	"pro-platelet basic protein"
"10423363"	"0.001348"	"1.66e-05"	"-8.9253597"	"3.556258"	"-0.95749215"	"Ank"	"progressive ankylosis"
"10376292"	"0.001357"	"1.68e-05"	"8.9141914"	"3.546579"	"0.96610059"	"Larp1"	"La ribonucleoprotein domain family, member 1"
"10509122"	"0.0013574"	"1.69e-05"	"-8.9070694"	"3.540401"	"-1.00242791"	"Cnr2"	"cannabinoid receptor 2 (macrophage)"
"10444814"	"0.0013574"	"1.69e-05"	"8.9035628"	"3.537357"	"1.0587911"	"H2-Q4"	"histocompatibility 2, Q region locus 4"
"10383133"	"0.0013574"	"1.70e-05"	"-8.8977765"	"3.532333"	"-1.29548006"	"Slc26a11"	"solute carrier family 26, member 11"
"10569485"	"0.0013574"	"1.70e-05"	"8.8975281"	"3.532117"	"1.0781423"	"Tnfrsf26"	"tumor necrosis factor receptor superfamily, member 26"
"10418480"	"0.0013574"	"1.70e-05"	"8.8941528"	"3.529184"	"1.6721733"	"Gnl3"	"guanine nucleotide binding protein-like 3 (nucleolar)"
"10403511"	"0.0013574"	"1.70e-05"	"8.894066"	"3.529109"	"1.12592811"	"Heatr1"	"HEAT repeat containing 1"
"10535938"	"0.0013587"	"1.71e-05"	"-8.8896309"	"3.525254"	"-1.07136649"	"N4bp2l1"	"NEDD4 binding protein 2-like 1"
"10450501"	"0.001369"	"1.73e-05"	"8.8774339"	"3.514643"	"1.83188383"	"Tnf"	"tumor necrosis factor"
"10412562"	"0.0013835"	"1.75e-05"	"8.8618206"	"3.501039"	"1.20647977"	"Flnb"	"filamin, beta"
"10379721"	"0.0013897"	"1.76e-05"	"8.8532885"	"3.493596"	"1.60821894"	"Ccl4"	"chemokine (C-C motif) ligand 4"
